account_id,state,type,balance,created_date,account_users,account_tier
2968a393-43f3-4749-bd6d-5274e5101af1,Massachusetts,INV025,1427565,10/18/2022,9,gold
b2f832ff-d165-4ff3-b414-1f97a0ee73d5,Massachusetts,INS04,6529,9/7/2022,8,employee
65d61da0-9916-4d81-8a4d-d23fe221851f,Iowa,FIN014,242309,10/22/2022,6,platinum
4cc7af33-427b-4baf-b160-9a12d32e66f3,South Carolina,INS07,53594,9/26/2022,10,employee
dfe290c0-92f4-444e-bf3f-735170fff6b5,Illinois,INS05,1316136,2/18/2023,6,platinum
699a3ace-b5cf-43c3-b57d-d6d8018f37ea,Texas,INS05,942172,1/3/2022,3,silver
1aa2cedc-c5fb-41e8-a8b0-c92f40c88920,Michigan,INS04,152421,8/22/2022,5,gold
6afd6ace-6696-4948-9eac-116b5c91123e,Kentucky,INV025,455122,8/25/2023,1,bronze
ae5235fd-6d28-4b52-a19b-d828733db7f0,District of Columbia,FIN017,1457458,7/28/2023,10,silver
408be396-78aa-4070-85d1-b91a2be1e4f9,Florida,FIN014,697774,5/17/2022,9,employee
f447b370-d95b-481e-9f3e-06eb41c344c1,Iowa,INV022,704624,10/9/2022,6,gold
44e7a112-5417-4f11-b7b5-61b09545ec87,Florida,FIN019,596996,4/1/2022,5,silver
1a0e4ee4-8533-441a-8a0e-feb8b72877dd,Maryland,INS012,490279,6/20/2022,8,silver
6252717b-c24e-44c5-92c3-2e4479c77066,Indiana,FIN016,575954,3/3/2022,10,platinum
85b00fcb-b6b5-4682-b16c-b61d0cfa4b35,Florida,INS010,631306,5/12/2023,7,platinum
1278db92-9c6b-43b5-8fcf-52296e9079f4,California,INS04,137079,11/3/2022,2,silver
a6256f41-4d84-4a5b-bc9d-fc19aff56963,Virginia,INV023,1424988,2/1/2022,10,bronze
ac82e68a-b923-4cc4-bc04-68415b23a70f,Indiana,FIN017,513430,2/13/2022,1,silver
977a9426-a4bb-441d-9f5a-fe51811db8c4,Montana,INS03,987197,7/3/2022,9,platinum
de44d116-a941-4f38-bb67-8162cdaff3cb,Nevada,INS09,709707,2/23/2023,10,silver
a218e3db-fc8a-44f5-a950-492553f0f9c3,Michigan,FIN016,976860,11/30/2022,2,gold
b492611c-7914-4063-ab0e-e46306fa3d7f,New York,INS011,875230,5/2/2022,6,silver
c4893815-59de-441f-ab57-9b5b9d4af25f,Minnesota,INS07,1252312,5/25/2022,7,platinum
7cc79170-4622-4f7b-9724-92a707afba81,Texas,INS09,713785,3/28/2022,5,bronze
84543fc1-aea6-448c-8e35-0bc59ae63c0e,California,INS04,1132559,6/5/2022,10,bronze
f6dbc037-be45-4f7f-9817-306750cc9b22,New Jersey,INV021,444873,5/19/2022,10,silver
b5922b16-f9d9-42a7-8e7d-49ea5edac606,Texas,INS011,306638,1/12/2022,6,platinum
eaf30888-af53-44b7-9849-cc6fdf80bdf2,Florida,FIN017,513727,6/3/2022,8,bronze
89830aac-7159-4e3c-848d-0a67ce1f901d,New York,FIN015,534080,3/21/2023,8,platinum
793bec15-b95c-4203-b341-4951889247ef,South Carolina,INV021,1152551,2/27/2022,8,employee
8a617673-41f9-4063-9997-5ad0ab6539a1,Texas,INS010,241888,4/20/2022,1,silver
ef35b25f-a318-40d0-96b8-68d07597363a,Texas,FIN016,99993,7/4/2022,4,employee
3462ca63-2fa4-4e23-b0a2-38c2984781a7,New York,INS05,315320,5/24/2022,7,gold
4822adf6-0f6d-4722-ac90-bc670a8135d7,Iowa,INS09,367819,8/29/2023,3,employee
eacc01de-a33a-4801-b071-a696258de697,New Jersey,INV025,1080855,3/4/2023,1,bronze
341e61f6-3920-4ae2-93d2-18b3b3fe5de1,Tennessee,FIN019,516702,10/18/2022,5,gold
94de1dcd-cc37-4218-8e0e-107218ac4a43,Pennsylvania,INV022,751628,11/2/2022,5,employee
be324e88-f296-4aef-97ee-03291dfcc6f4,California,FIN018,762398,5/23/2022,2,gold
bb3e64e3-a390-45a1-8a90-85ca961b25e1,Washington,INS08,841577,5/9/2023,3,platinum
510d698d-99ec-432b-a304-9d7c060e4962,Ohio,INS05,1126335,5/10/2022,9,employee
f2c3b993-372a-45ab-b940-33cf1d3bf58d,New York,INS05,508914,12/12/2022,1,platinum
4a53c149-4fe2-4c24-bdbc-ae737c928e88,Ohio,INV025,206339,9/20/2022,2,bronze
25c1c5e3-eb76-4fae-921e-ea9d0aca9bc9,Alaska,INV024,214801,10/30/2022,6,bronze
61b5ed82-5a0d-43fe-9bbf-185a37c509c3,Mississippi,INS08,474513,1/3/2023,9,platinum
2021de28-6d0b-4787-b048-3af1956b4e3f,California,INS08,1267103,2/14/2023,3,silver
de37f4e8-2398-4071-b6ab-fb3fa5b948bd,California,FIN018,1250775,12/12/2022,9,gold
4d9a79a5-749d-43ae-9b6d-7041e10a2e42,Mississippi,FIN017,432999,1/29/2022,4,employee
7979a7d1-fdb4-40c5-b200-b0b6941b0fef,District of Columbia,INV022,736053,3/6/2023,4,silver
2de86dc3-bdee-40aa-86ae-cbd14fa56830,Texas,INS010,61957,8/10/2023,1,gold
3f34beab-6992-44fe-a494-f81a23dd5bde,Arizona,INS011,137627,12/6/2022,3,platinum
b9215e14-73f6-4d02-aee7-1c217f54d211,Texas,FIN019,1182251,4/23/2023,2,silver
65b9c7cd-27d2-4e5f-a26c-b886b247aa0c,Florida,INS03,216445,10/29/2022,4,bronze
6bf5a5c8-8ff0-44a4-aae7-560a92a7dc51,Wyoming,INV021,1271304,5/26/2022,6,silver
eb53fd6e-b770-4ed4-b190-c3cf6f428c4d,Iowa,INS05,427587,11/24/2022,7,employee
09038934-b16d-4856-be83-3ab8e98a5b7c,Washington,INS011,424523,4/13/2022,6,employee
1ceb5dec-6fdf-4500-b44b-5e0012dbce2f,Louisiana,FIN013,229358,3/15/2022,4,bronze
9b766796-79e9-4248-a658-55fda90f686a,Indiana,FIN019,196234,6/16/2023,1,employee
3f29886b-effb-4d29-b962-42a0cce28b6d,Maryland,INV022,1165151,9/4/2022,5,silver
38c7cb4a-7b72-46a8-971c-6e992a0e1899,New Mexico,INV022,1209724,4/20/2022,1,silver
10a7d895-2dad-4e21-9443-ba486ebe856f,Texas,INS03,1137292,6/12/2022,7,employee
745ce41b-f3fc-4a97-a903-d25c00e2498a,Ohio,FIN016,266937,10/6/2022,1,platinum
75ca4a3b-32e1-4fce-b6b1-d13543f0a61e,Florida,INV025,286086,8/17/2023,3,silver
8c32ba4a-cbe3-4618-9f7b-e492bbb22d3f,Texas,INV023,570564,1/30/2023,2,gold
1c88560e-c1b6-42a9-9144-aa4e703524c0,District of Columbia,INV024,1494689,8/26/2023,9,employee
494612dd-6838-4fb8-82e1-3f47f233c2b1,Pennsylvania,INS03,1366775,2/24/2023,8,employee
c1349f52-dfdc-45eb-9bf0-4d088cc6c80d,Oklahoma,FIN013,344389,4/10/2023,3,gold
fdea7d47-34dc-4633-b269-3e3d514569b8,Florida,INS03,304814,2/25/2022,9,platinum
4c31440d-9d9b-4ee8-b4f0-6a35d657286f,Kansas,INS05,461258,9/14/2022,7,platinum
2b1fe7df-366b-498e-aceb-924d2ec651fe,Texas,INV022,1391056,3/31/2022,4,employee
7701f17f-f9b3-4662-bc83-d2eb25905ea4,Indiana,FIN013,279225,6/1/2022,6,platinum
25f34a97-45a5-4b15-843e-53b0166a9795,California,INV024,779481,6/30/2023,4,employee
da235de4-dbea-4b33-b944-570dcd6649eb,Utah,FIN017,958915,1/6/2022,3,gold
9a808498-729b-4959-9955-923708be788d,Texas,INV021,410501,1/8/2022,7,employee
92b8d1fc-5e8f-45be-9b9a-7b952a6d3436,Alabama,FIN016,579332,2/4/2022,4,gold
1f087f7e-ad19-4f41-b876-21b00a60750f,Pennsylvania,INS09,766425,7/31/2022,6,gold
34873364-ce31-455e-9ed1-ca8c00177624,Texas,FIN013,1339101,4/24/2022,2,employee
1d7d34e3-cf1d-4515-9f24-53f9fd527274,Michigan,INS02,123174,8/9/2022,1,employee
ed6ec632-aabf-48b3-9c9a-a034be0646f2,Florida,INV020,104710,11/11/2022,1,silver
225c0753-7c66-4088-a5a3-e4508dc63c39,Pennsylvania,INS06,1403463,5/17/2023,10,bronze
2bd314a2-31c3-482e-b2f2-26fe3d60f469,Arizona,FIN016,421389,6/6/2023,2,employee
467350fb-af0a-4e99-ae21-cef38c9983af,New York,FIN013,355430,12/28/2022,1,gold
e49fdcb0-3394-4ff2-857c-89ed430f5c92,Pennsylvania,INV024,1278106,9/14/2022,1,gold
d16dd7eb-5c92-4348-9afa-b2a24fddf2c5,Michigan,INS012,864630,3/16/2022,9,platinum
8c2dd08d-daf5-47bf-a269-bc32c27015be,Louisiana,INS02,557808,5/22/2022,1,bronze
1c7a4605-ea73-4557-bd58-1046b028c310,California,INV024,536597,8/24/2022,5,gold
c55e39ad-8eab-4824-8f2b-baa03169b502,California,FIN018,198648,10/8/2022,4,employee
840210fe-7233-44bb-8ab4-4b35f3477c38,California,INS07,1189855,9/17/2022,3,bronze
c921fb99-a037-414e-9b22-5482fac996f8,Virginia,INV025,1493931,2/17/2022,3,employee
423b0029-de2b-40af-82bd-8d910d06c09f,Nebraska,INV021,535684,10/23/2022,6,platinum
36906557-0d44-4e86-a1de-b205ae4cfec1,District of Columbia,INS05,641466,6/14/2022,1,silver
fe21b9e7-a562-4fd2-beed-8faa252dd4e9,Tennessee,INV025,1173392,2/6/2023,5,silver
0aeae5c8-5c4a-46c0-b621-7ec8e78c42e3,Alabama,FIN017,375074,4/26/2023,6,platinum
4a8d022f-bc80-4c65-9f4e-5c9490c000d5,Florida,FIN016,648241,7/21/2022,8,gold
0e7b5a89-6f99-4dcb-823b-fb06c56eaa00,Kansas,INS011,1238825,5/24/2022,10,gold
e8601d00-26ab-458f-bd93-f77530ef57f1,Louisiana,INS012,969811,1/14/2023,2,gold
843fa4aa-b429-4251-9f89-eb0b4790778e,Florida,INS08,1156379,1/26/2022,9,bronze
0b3a9231-cd4a-4bb0-a30f-92d8051351d7,California,FIN013,515566,5/11/2022,7,gold
5b248832-2e36-459f-9b73-7f774c8fd5ee,Ohio,INS03,976539,8/22/2023,9,platinum
2a61dc36-4e40-4d01-af15-9de6b11f75b9,Kentucky,INV021,1396660,3/3/2022,1,silver
41aa9b6b-46fc-4331-8f4f-2a48f9de1335,Texas,INS011,1497427,3/14/2022,2,gold
bcd31b0c-da31-4c97-8c55-9ff660447b45,Wisconsin,INS011,728458,8/13/2023,8,platinum
22b38f97-ad7d-4ba9-92f6-718f3880d031,District of Columbia,FIN013,822361,1/28/2022,1,silver
b27c3eb3-c5af-4b39-b05e-f4d341961ef8,Mississippi,INV025,348005,1/9/2023,10,platinum
41e5fe81-6ecc-42a9-8e40-111880efe8d7,Texas,INS010,68300,9/3/2022,1,silver
23c8a9a1-511e-45c8-8e56-1d57edae43ca,Minnesota,INS012,1457892,4/2/2022,7,employee
83c7668b-1e26-44c1-aa19-44e128252527,Indiana,FIN016,849610,10/2/2022,1,employee
f3b37ffc-cbde-4197-b8c7-23be00de2a95,Colorado,INS08,599930,3/21/2022,8,silver
73921f3e-7e90-4c25-865f-a1d0016f536b,Louisiana,INS012,1410773,12/16/2022,10,platinum
5559b64b-9066-431a-b050-4a1a8654ffaf,Massachusetts,FIN015,112270,7/30/2023,8,platinum
2ddc3c9b-b9b1-47cd-8249-0de8cc726bd7,Oklahoma,INV022,342792,5/2/2022,4,gold
16a199ae-b305-4cc5-9fc7-a6aedf948a9c,Pennsylvania,INS09,573086,1/16/2023,9,gold
f2094281-227d-401b-bc6f-0536b15f196c,Georgia,FIN014,622188,3/12/2022,2,employee
264a0af5-d12a-4960-8076-f212bc21ac1b,Texas,INS07,86979,6/23/2023,5,employee
79ef89dc-c20a-4dcd-a215-3b51510a7eb4,Ohio,INS06,1065884,12/15/2022,6,silver
0586b5ce-1850-4993-bb36-db2e7c80332e,Ohio,FIN019,371636,8/28/2023,4,bronze
8ab4bd0e-e8fc-4003-bc4b-c12b76404545,Mississippi,INV021,270291,8/18/2023,9,silver
542ea93f-9208-42bd-b6fc-56949e6a3322,West Virginia,INS07,129810,8/5/2023,4,bronze
f5843524-72bf-4ad4-8fd3-f78b6514aba4,North Dakota,INV023,647979,7/2/2022,3,bronze
7c01e162-4a35-455a-9574-2c0502ffe5e3,Georgia,INS04,1310325,6/11/2022,4,employee
58278ef9-12dd-4571-9101-e324e2fb6160,Pennsylvania,FIN018,508871,5/10/2023,3,bronze
eff5fced-6888-4095-bfb8-63bb2b9b5700,New York,FIN019,674743,11/1/2022,4,platinum
df42e844-9f34-436e-b763-e7dd6c1ccad2,North Carolina,INS05,950723,1/2/2022,9,gold
29f93873-44a4-4c2d-bc4c-81b95f661832,West Virginia,FIN017,1174559,3/26/2023,3,employee
58685366-ecbe-4492-9ee1-43dd5b4249c9,Georgia,FIN013,605159,10/17/2022,10,bronze
a767699a-4b10-4137-a9a4-909d935a282b,Ohio,INS08,531171,4/13/2022,1,employee
a8ae3204-ef14-4189-b45e-2b8ebe271dd5,California,FIN017,1337696,1/18/2023,7,gold
9776cea1-e609-424d-815e-2a4b135ecd2a,Texas,FIN014,324225,4/2/2022,1,gold
d56d2fd2-c99f-465a-815d-d101ab2d0a3a,Florida,FIN018,177312,3/18/2022,2,gold
3772e815-870a-44ba-bb8c-4cc58ecebdfc,Louisiana,FIN015,1028373,3/19/2023,3,gold
ed42d9a2-f1c0-466e-839e-c30b918b8bdc,Kentucky,INS012,1099620,1/18/2022,5,bronze
1515141e-fcae-4294-b96a-3f6f0b4146c6,North Dakota,FIN014,395324,3/21/2022,6,bronze
1dbaec22-a839-4d01-ae75-52c7eb42ef82,New York,INS02,951454,1/30/2022,3,gold
bfb67841-b697-465d-a567-d778ef447f66,North Carolina,INV020,1234191,7/31/2022,4,employee
55415ed7-7f26-4a8e-9bf8-79ce5f9e7f3b,California,INS03,1466679,8/20/2023,6,gold
aba03ed7-8d79-48e0-ab5a-f3c2b46da0bb,Florida,FIN018,1177126,7/22/2023,8,platinum
bfb24525-596f-471b-a784-b39a55ba1da9,North Carolina,INS05,1271324,7/18/2023,8,gold
e74353b6-ca5b-4726-97fd-2248b7203404,New York,INS05,1432798,1/12/2022,8,employee
cff058f8-9859-448d-ac52-5c9e1d40ebbc,Pennsylvania,FIN017,592184,9/8/2022,2,platinum
6e6b86c1-67b2-4629-84ee-e45218550538,Oklahoma,FIN015,267741,6/19/2022,3,silver
de666ba6-60c1-44fa-9112-c2f636ee3626,New Mexico,INS010,1481140,6/9/2022,8,employee
09abf87c-c067-495c-a928-5ea66cfa3a98,Missouri,FIN017,134358,8/17/2022,9,silver
fda23b73-dd72-4707-a655-546798f22e88,Virginia,FIN014,1088632,3/31/2023,1,platinum
5ba435c5-74f6-433c-8d52-ef7f354fd0b6,Arizona,INS08,364206,2/11/2023,10,bronze
a592b50f-4d70-4a70-9468-1455cdda9180,Colorado,INS09,575465,8/1/2022,6,bronze
bb23f1d7-20ae-412b-a62c-5424df3acf36,California,INV020,1329222,10/11/2022,3,bronze
300a2e81-62a2-4fed-9b69-ea81153b91c5,Texas,INS012,559978,1/6/2023,5,employee
7db7ca66-c839-4ef6-9168-57223c5d29c4,Texas,INV023,1421758,12/2/2022,3,gold
f8fdfe84-d2ff-43f7-9a3f-ae4134119518,Minnesota,INS07,1047939,4/7/2022,7,employee
e278a407-7180-4ff2-ad92-55c266cf0f3b,Louisiana,FIN014,824960,7/4/2023,8,silver
9d5689c9-0830-44fb-956e-b62cfd164b11,New York,INV025,1102799,2/23/2022,8,bronze
d215e6b8-1ae2-4229-aba8-148153d6b2d1,Georgia,INV025,763225,5/31/2023,9,bronze
26bacd31-0245-48d9-a0fc-8073c17c14b6,Pennsylvania,FIN015,72913,4/26/2023,1,platinum
43d2c6bc-9d67-48ca-b432-f1971372a333,Oklahoma,INS06,1195949,12/14/2022,10,bronze
cea3fb97-848d-4499-a0d6-957864e06a0b,Louisiana,FIN017,143531,8/25/2022,6,employee
7476d4ff-0eac-4223-ab6e-5fc68bbd83d3,New York,INV024,70842,5/28/2022,4,bronze
814ab505-b1ed-4a20-bc3b-d7de3718a6cc,Georgia,FIN013,1499515,1/15/2023,9,employee
d56fe25f-913f-4a54-82dc-d14af85b719c,Texas,INS04,8486,4/30/2022,3,platinum
ceadcdb5-0981-498d-9f66-e2622ebdad8d,Florida,FIN018,1335231,4/23/2022,2,employee
6d7022b2-5dc9-41e7-9fd9-0730a0c289c3,Massachusetts,INS05,265346,7/20/2023,10,silver
f0c6cb86-0b2d-44c5-9236-6a0cb4da41d6,Texas,FIN016,522763,4/25/2022,2,bronze
5f0d7297-4e2a-43ec-bec3-7c0a52655d7b,Wisconsin,FIN013,1335991,3/7/2022,7,platinum
f89b5f74-a991-4b5e-a00e-57078da14e5c,New Mexico,INS05,525762,11/29/2022,10,bronze
97ffd1c2-d658-409e-b836-4a3507b22f51,Pennsylvania,INS03,1069423,6/16/2022,2,silver
1256d0f7-1d77-48b7-9f48-9215931f5787,New York,FIN013,901329,3/31/2023,8,platinum
9dc300ec-9bf8-4327-948e-d4c7dd4b8932,California,INV021,1416511,5/3/2023,8,gold
f5a19561-43d1-4e76-9ba0-8b17ef9639ec,New York,INS06,391359,10/16/2022,10,platinum
4e021c61-2dee-4368-88e3-4c4db2422bf4,Tennessee,INV023,661256,2/19/2022,1,gold
bb2c3287-ca11-4c0b-9ae4-107058a1f1fc,Missouri,FIN018,328335,6/20/2023,7,gold
57c88376-4ac5-4aa6-b5b4-ca179df03697,California,FIN015,244273,5/14/2022,5,bronze
abfc7f83-8823-4006-8848-4687871366ac,Pennsylvania,INS010,748378,9/13/2022,7,employee
e0a43cca-ce9c-4783-9eae-85a238068b42,Mississippi,FIN014,103262,2/19/2022,2,gold
f8e0873c-73f9-4dec-be0c-ae6799e3d99a,Florida,FIN017,606853,6/24/2022,5,bronze
574ea1c1-2c4a-4be6-bbc7-8c2ed6d699ee,Florida,INV025,986426,1/10/2022,4,bronze
403c8b07-91f8-4c3e-baf7-72f85a9d8565,Kansas,INV023,90802,11/29/2022,8,employee
8ab71048-a6ca-46d5-aff5-20e2313a9b83,Texas,FIN017,24238,7/8/2023,6,gold
39918f54-c980-4a78-a6f0-1fa7166a83cd,Florida,INV020,293491,4/2/2023,5,bronze
7307f5ae-5d15-4bad-929d-498d6e7b44e7,Iowa,INS05,594073,1/30/2022,2,platinum
0a3c0a6b-ff17-4675-a7f8-063a257b588a,North Dakota,FIN016,931734,12/15/2022,4,silver
f2841161-89c1-45bd-9e54-8a002cb34571,Virginia,INS07,739921,10/6/2022,7,employee
d1b6be8f-8e4c-4715-9058-a1d2307e32a7,South Dakota,INS05,1474907,11/27/2022,6,silver
7e06568a-2664-4113-ac5b-423e61b6bed9,Georgia,INV024,176167,5/1/2023,3,gold
0641aac3-4b7f-4a54-8d20-7adf6a3894bc,Minnesota,INS06,1293183,4/20/2022,7,gold
97729255-b2e7-47bc-940f-77dba5a46e6f,Pennsylvania,INV021,1231478,2/4/2023,5,silver
3ff16868-1afc-4269-82cc-d801917cfe4b,New York,INS03,1201590,8/1/2023,6,employee
7f75ee06-6992-4ed5-8a2d-ec6c8047b616,Ohio,INS02,646390,7/21/2022,10,employee
64b1c9bc-b088-4108-8213-8f70b9bb450c,Ohio,INV020,1024413,10/8/2022,5,platinum
153728f7-30ab-4eed-b174-0e9e57571bc5,Arkansas,INV020,223726,6/28/2023,5,silver
b9ba80e8-4692-4e18-8dc7-2e1bd6c2276a,Ohio,INV025,870061,1/15/2023,6,silver
8d53f98d-4d3e-42ac-b1e1-1974f43f25e6,Illinois,INS06,974028,4/7/2023,5,gold
0a33058e-1558-4b97-9914-3d59b9bace69,Indiana,INV023,1445340,6/11/2022,9,bronze
7d9df67f-ba42-4a23-b0dd-6a26814fee28,Ohio,INV021,357035,6/1/2022,2,gold
5a17094a-9474-4aa0-91a2-36f941eaa242,New York,INV022,888637,1/18/2022,8,gold
7ca68027-367b-4227-bd67-299e57e28a51,Tennessee,FIN019,546131,8/12/2022,3,platinum
197ee81d-373d-46de-905e-b5ffbdefa083,Pennsylvania,INS06,963812,1/18/2023,9,silver
f710acfd-397c-4736-b5ea-678a44e48e65,Texas,INS08,1469522,1/18/2022,4,platinum
ef96f078-4af7-439f-aa3c-a5ed780a359e,Florida,INV020,101799,2/15/2023,8,silver
6f97b886-d5cb-47d5-9dd0-48bc621499a8,New York,INS07,406923,3/11/2023,2,bronze
f507b8f9-4826-4fd7-85c8-d643ea90ea4c,Louisiana,FIN019,1423528,3/31/2022,8,employee
1e2f83ae-611d-4751-ae7b-17e9bee3a803,Michigan,INS011,805629,3/17/2022,6,silver
d6b3ce85-7b70-4c64-a925-3290636a4c29,Alabama,FIN014,294087,8/22/2022,6,platinum
f2f55308-c221-4763-a3bf-ee6f23c04196,Oklahoma,INS05,644439,7/3/2023,5,gold
df61dbd2-9541-4f4c-883c-d9db1a060192,Texas,INS09,510987,5/3/2023,1,gold
b01ba462-db9c-490c-ba82-ce8d5a622c7b,New York,INS08,1058393,10/24/2022,6,employee
869e6572-b520-480b-92bc-4778e7d12de9,Pennsylvania,FIN016,408106,1/17/2023,5,silver
9518ea0c-7a50-43ed-a369-95329185b81e,New Jersey,INS09,149801,7/23/2022,3,gold
6cd8bc72-9e09-4e43-910a-328e632bbc22,Iowa,INS07,1123851,8/16/2022,9,gold
a246fdf6-bdbf-4c49-80c3-93ed17b8b292,Arizona,FIN014,1217935,4/14/2022,2,platinum
72876f43-3c88-499b-befc-5fee06fa61e4,Texas,INS08,308846,2/26/2023,4,silver
24147e50-0cb9-4fa8-b368-ec867d0f33af,Minnesota,INS07,615065,12/26/2022,2,gold
4ecc9878-3f0b-4bab-8dec-c15139563310,Indiana,FIN019,752522,3/22/2022,3,gold
43346cf6-bb87-4531-89a8-5e1eb252ec3d,Ohio,INS09,1289352,6/9/2022,8,bronze
da12e531-d93d-4d0a-821e-a70e3622e511,Texas,INS012,601841,1/9/2022,7,employee
43cb2ff3-f9f7-456b-a7a7-d40eb87f39ff,Minnesota,FIN017,246436,6/17/2023,9,platinum
dd4aa15a-4da1-4260-8833-ad0b03db32e1,Texas,INS08,319781,12/22/2022,5,employee
3886e9db-734a-4f49-97aa-75eb189ef3e9,Georgia,INV020,1134182,5/12/2022,3,gold
171f15a3-6651-4305-ac7f-bb19d1c37c58,New York,INV022,871462,3/20/2023,4,platinum
00bec1dd-5a6f-4787-bc0d-0705a3bed670,California,INS012,581975,3/21/2023,3,silver
8620e574-c26f-44ee-9d89-2918e0237ed8,California,FIN014,263467,1/15/2023,3,silver
0d5d57e6-b78a-49a6-ac1f-bb9a8667a36b,Texas,INV020,456670,6/18/2022,6,gold
d0b2f5a1-745d-43be-b505-6e2cd2b3a8e1,Texas,FIN013,914790,1/31/2022,10,silver
39b7e2ab-176a-440a-acb5-888cc920750f,California,FIN017,1254096,5/24/2023,6,gold
82645ab5-e343-470c-9660-99ceafe3f5e2,Missouri,FIN018,467911,1/16/2022,9,platinum
c99823a5-8520-4dbf-af70-ea71d6bf93e2,Florida,INS012,24542,6/14/2022,5,silver
93b3bf64-d67d-49d5-ae64-9fe000bfb38d,Pennsylvania,INV021,931039,12/9/2022,6,gold
78db1808-1182-4354-b4af-bfe8847d42c8,Louisiana,INS03,440658,2/12/2023,2,silver
6810f763-f7a9-48c0-bc28-cb8d6b889ac5,Minnesota,INS08,1397206,12/18/2022,5,silver
774f96f3-b933-4ab4-9f5d-5f6158840fda,Oklahoma,INS010,522662,11/24/2022,2,employee
5eff4346-c6c6-4e0c-a3f1-ab00be4c7c4a,Virginia,FIN018,411835,8/8/2023,8,silver
4c78f85d-a457-4c81-81f7-101c8efb1481,Florida,FIN016,67673,3/1/2023,7,bronze
e244eaf8-f4e3-43af-a46a-c2edf74f6995,Missouri,FIN015,371065,11/29/2022,8,silver
cc032ccd-8f36-4ef4-84da-80936fbdf693,Florida,INV025,1352655,9/24/2022,6,bronze
77e0cb1e-6ce2-42e8-a4de-d0cb498c98f0,Ohio,FIN014,390625,5/30/2022,8,gold
e93af2b0-f0a5-47a5-b271-dbb12f97d103,Virginia,INS012,750085,5/18/2023,6,silver
af1029b0-1550-4dcb-8693-1c7f10d4d9b0,Florida,FIN014,581620,5/19/2023,5,employee
a2197aa3-b542-485a-838b-00f1e76fdb43,California,INV022,821025,11/13/2022,1,gold
dea30b06-cd13-4cc1-8318-945a8adc6b6e,California,INV025,400835,3/4/2022,6,employee
d00c953e-305a-4254-a7f3-6c124b3e3a6a,Florida,INV025,818715,3/21/2023,4,silver
e22f3dd9-ceff-48c2-8f27-94098f13fce1,Florida,FIN018,169111,6/14/2023,2,platinum
e0f54eee-2602-4663-8859-67f86794e273,Oregon,INS012,255209,12/2/2022,2,platinum
195839e8-0132-4630-a580-758ca7c2f4b0,Idaho,INV023,261060,9/25/2022,2,bronze
6b6c1c31-b4e9-4ad0-88d3-8fd7573e15c5,Illinois,INS03,1024975,1/5/2022,3,gold
e0d99a2b-8856-429a-9eb6-cd2ee135f1b9,Wisconsin,INS011,323589,2/5/2023,10,silver
4b7bb293-9b98-40f9-b437-a859010b7259,Indiana,FIN017,143584,2/2/2022,5,platinum
e8de28ff-b2fd-4133-856c-79c26bf29877,Virginia,INV021,181105,7/23/2023,10,bronze
2d200d5e-5d71-4863-9818-eb21a7456ae0,District of Columbia,INS04,833995,8/14/2022,1,gold
0d08ef72-0bb2-42ff-9d9b-7aeda4d2a72a,Texas,INV024,997116,6/21/2023,10,bronze
16f428ac-b4ab-4e12-a8be-5825fd0e6f20,Georgia,FIN013,176678,5/3/2022,3,bronze
0f6443ec-4e7c-4de8-a821-f272fb468b90,Virginia,INS03,223343,11/1/2022,9,silver
4991f9af-697b-482d-845c-c2212349c889,California,INV021,1107258,9/28/2022,1,bronze
0aa661cc-8696-465c-b590-81983190a618,Texas,INS011,225371,9/12/2022,7,silver
2b810067-75e8-450a-b18d-c39c6cae44a0,Indiana,INS07,428536,8/11/2023,1,bronze
16f65bf9-d757-47be-b8d5-210fa476dad0,Virginia,FIN013,485040,5/15/2022,10,employee
75604114-c6d0-40f5-8fbe-83926d1a1617,Montana,INS04,58141,3/13/2022,2,gold
57602e34-68c6-4af8-b342-14cd1208e654,Florida,INS07,1065216,9/14/2022,9,silver
4db6245d-0779-48d5-a30e-377d50776498,Louisiana,INV022,710373,2/22/2023,7,gold
08ab0555-0076-43f4-9c76-2aa4276822ca,Hawaii,INS02,754578,1/20/2022,3,bronze
a9b40791-792a-4c30-8e73-1871885377ae,Colorado,INS08,1021786,2/21/2023,2,silver
89c58c16-2ab1-45f2-a95d-899db50d0918,Florida,INV021,1458939,2/12/2022,5,bronze
b05e2a96-fd5d-4c11-a7f3-8eb4c5fe5426,Texas,FIN016,160200,8/31/2022,7,employee
f7f5416c-7b93-4a91-8c0c-37f2461689cf,California,INS012,1271444,3/26/2022,6,platinum
2d614c1c-7579-4eab-ae27-f786658a1681,California,INS010,1497192,4/21/2023,7,silver
3a1d3e26-d5ee-4c6a-8489-46fa1f57ed9a,Virginia,INV021,304239,12/23/2022,2,gold
e8319e37-9a46-4650-92ed-8729be1eca0b,California,INS09,1229750,1/4/2023,4,platinum
fd1898b2-025a-492e-a8da-cf0ad16a1d28,Indiana,FIN014,1178524,5/19/2023,5,silver
30e3d2c4-bda6-44a7-97dc-b1bfe63aa564,Georgia,INS06,511322,4/25/2023,7,employee
7f5aeab3-970d-4269-a13a-cec30c609bc4,Minnesota,INV020,707286,7/7/2022,7,bronze
509b8f13-842d-4eba-b8be-0d77e3d197bb,Tennessee,INS06,1093565,3/14/2023,10,silver
d9dac492-5f3a-4adb-b3ff-8ae64f571b10,Mississippi,INS011,4954,10/12/2022,3,employee
